NOM_REGION;SUPERFICIE;POPULATION;CODE_REGION;SUPERFICIE
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1322.0;261;76;1322.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3690.0;14466;76;3690.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1770.0;282;76;1770.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;660.0;839;76;660.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1891.0;230;76;1891.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3578.0;319;76;3578.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1785.0;807;76;1785.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3078.0;878;76;3078.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2254.0;1254;76;2254.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1108.0;465;76;1108.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;4387.0;1494;76;4387.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2765.0;134;76;2765.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1400.0;203;76;1400.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2012.0;201;76;2012.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3288.0;679;76;3288.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2087.0;1950;76;2087.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2896.0;5269;76;2896.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3029.0;148;76;3029.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;5222.0;2574;76;5222.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3215.0;746;76;3215.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;11052.0;11261;76;11052.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1739.0;397;76;1739.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;830.0;104;76;830.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1110.0;16664;76;1110.0
PAYS DE LA LOIRE;2184.0;1858;52;2184.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1834.0;534;75;1834.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;677.0;129;44;677.0
NORMANDIE;405.0;1137;28;405.0
NORD-PAS-DE-CALAIS-PICARDIE;752.0;5697;32;752.0
PROVENCE-ALPES-COTE D'AZUR;1895.0;204;93;1895.0
NORD-PAS-DE-CALAIS-PICARDIE;584.0;100;32;584.0
BOURGOGNE-FRANCHE-COMTE;429.0;68;27;429.0
PAYS DE LA LOIRE;7980.0;6289;52;7980.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1330.0;635;75;1330.0
CENTRE-VAL DE LOIRE;3281.0;607;24;3281.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1312.0;572;44;1312.0
AUVERGNE-RHONE-ALPES;743.0;122;84;743.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;478.0;82;44;478.0
AUVERGNE-RHONE-ALPES;957.0;202;84;957.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;282.0;205;76;282.0
BOURGOGNE-FRANCHE-COMTE;542.0;442;27;542.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;673.0;132;75;673.0
BRETAGNE;2181.0;1450;53;2181.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1435.0;642;75;1435.0
NORD-PAS-DE-CALAIS-PICARDIE;284.0;528;32;284.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1126.0;693;75;1126.0
BOURGOGNE-FRANCHE-COMTE;534.0;1279;27;534.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;491.0;730;44;491.0
BOURGOGNE-FRANCHE-COMTE;583.0;65;27;583.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;586.0;601;44;586.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;382.0;70;76;382.0
CORSE;6512.0;1079;94;6512.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;697.0;377;75;697.0
PROVENCE-ALPES-COTE D'AZUR;954.0;119;93;954.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;594.0;1142;44;594.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;296.0;163;76;296.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;547.0;81;44;547.0
CENTRE-VAL DE LOIRE;5639.0;2826;24;5639.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;926.0;0;44;926.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;564.0;294;76;564.0
CENTRE-VAL DE LOIRE;1434.0;328;24;1434.0
NORD-PAS-DE-CALAIS-PICARDIE;641.0;285;32;641.0
BOURGOGNE-FRANCHE-COMTE;606.0;105;27;606.0
PAYS DE LA LOIRE;501.0;983;52;501.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2926.0;1380;75;2926.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;275.0;224;76;275.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1182.0;979;75;1182.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;4185.0;450;76;4185.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;724.0;116;76;724.0
AUVERGNE-RHONE-ALPES;695.0;85;84;695.0
NORMANDIE;375.0;201;28;375.0
CORSE;772.0;1792;94;772.0
PAYS DE LA LOIRE;2224.0;838;52;2224.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1431.0;410;76;1431.0
AUVERGNE-RHONE-ALPES;4287.0;492;84;4287.0
NORD-PAS-DE-CALAIS-PICARDIE;390.0;80;32;390.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1068.0;114;44;1068.0
NORD-PAS-DE-CALAIS-PICARDIE;1735.0;1226;32;1735.0
NORD-PAS-DE-CALAIS-PICARDIE;796.0;631;32;796.0
NORD-PAS-DE-CALAIS-PICARDIE;520.0;74;32;520.0
NORD-PAS-DE-CALAIS-PICARDIE;1898.0;2199;32;1898.0
NORD-PAS-DE-CALAIS-PICARDIE;1192.0;141;32;1192.0
NORD-PAS-DE-CALAIS-PICARDIE;527.0;98;32;527.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1338.0;198;44;1338.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1530.0;577;44;1530.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1235.0;874;44;1235.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;433.0;81;44;433.0
NORD-PAS-DE-CALAIS-PICARDIE;470.0;88;32;470.0
BOURGOGNE-FRANCHE-COMTE;1404.0;289;27;1404.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2167.0;1056;75;2167.0
AUVERGNE-RHONE-ALPES;743.0;48;84;743.0
PROVENCE-ALPES-COTE D'AZUR;1728.0;615;93;1728.0
CENTRE-VAL DE LOIRE;2791.0;725;24;2791.0
BOURGOGNE-FRANCHE-COMTE;1190.0;2541;27;1190.0
BOURGOGNE-FRANCHE-COMTE;306.0;92;27;306.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;781.0;3160;75;781.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;420.0;143;76;420.0
PROVENCE-ALPES-COTE D'AZUR;469.0;55;93;469.0
BRETAGNE;410.0;10768;53;410.0
BRETAGNE;2994.0;833;53;2994.0
BOURGOGNE-FRANCHE-COMTE;960.0;61;27;960.0
NORMANDIE;805.0;938;28;805.0
CENTRE-VAL DE LOIRE;3287.0;975;24;3287.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;904.0;280;76;904.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;771.0;491;75;771.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;543.0;124;75;543.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2593.0;493;75;2593.0
AUVERGNE-RHONE-ALPES;769.0;812;84;769.0
PROVENCE-ALPES-COTE D'AZUR;718.0;653;93;718.0
PROVENCE-ALPES-COTE D'AZUR;219.0;46460;93;219.0
NORD-PAS-DE-CALAIS-PICARDIE;342.0;180;32;342.0
NORMANDIE;461.0;1121;28;461.0
CENTRE-VAL DE LOIRE;2449.0;6828;24;2449.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1828.0;276;75;1828.0
CENTRE-VAL DE LOIRE;1215.0;232;24;1215.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1017.0;3283;75;1017.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1395.0;280;75;1395.0
BRETAGNE;2412.0;437;53;2412.0
BOURGOGNE-FRANCHE-COMTE;321.0;90;27;321.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1061.0;130;75;1061.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;569.0;85;75;569.0
PAYS DE LA LOIRE;1616.0;1558;52;1616.0
AUVERGNE-RHONE-ALPES;852.0;1013;84;852.0
BOURGOGNE-FRANCHE-COMTE;561.0;170;27;561.0
BOURGOGNE-FRANCHE-COMTE;568.0;136;27;568.0
CENTRE-VAL DE LOIRE;2627.0;8043;24;2627.0
NORMANDIE;1275.0;408;28;1275.0
NORD-PAS-DE-CALAIS-PICARDIE;622.0;280;32;622.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1025.0;328;75;1025.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1697.0;647;44;1697.0
NORMANDIE;651.0;3900;28;651.0
BOURGOGNE-FRANCHE-COMTE;193.0;256;27;193.0
BOURGOGNE-FRANCHE-COMTE;899.0;316;27;899.0
PROVENCE-ALPES-COTE D'AZUR;2691.0;34057;93;2691.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1902.0;1851;75;1902.0
PAYS DE LA LOIRE;2924.0;2563;52;2924.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;769.0;130;76;769.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1823.0;126;76;1823.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;851.0;1863;44;851.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;180.0;499;44;180.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;821.0;597;75;821.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;734.0;892;44;734.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;197.0;254;44;197.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;676.0;87;76;676.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;340.0;734;44;340.0
NORMANDIE;294.0;142;28;294.0
AUVERGNE-RHONE-ALPES;2152.0;1161;84;2152.0
AUVERGNE-RHONE-ALPES;1337.0;1834;84;1337.0
PAYS DE LA LOIRE;3046.0;1668;52;3046.0
NORMANDIE;551.0;412;28;551.0
CENTRE-VAL DE LOIRE;2876.0;208;24;2876.0
PAYS DE LA LOIRE;2646.0;1747;52;2646.0
AUVERGNE-RHONE-ALPES;613.0;3887;84;613.0
PROVENCE-ALPES-COTE D'AZUR;3683.0;5431;93;3683.0
CENTRE-VAL DE LOIRE;4108.0;1822;24;4108.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1142.0;482;75;1142.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;615.0;150;75;615.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;495.0;93;76;495.0
AUVERGNE-RHONE-ALPES;995.0;1963;84;995.0
ILE-DE-FRANCE;836.0;621;11;836.0
NORD-PAS-DE-CALAIS-PICARDIE;731.0;531;32;731.0
ILE-DE-FRANCE;1216.0;379;11;1216.0
NORD-PAS-DE-CALAIS-PICARDIE;413.0;373;32;413.0
BOURGOGNE-FRANCHE-COMTE;1642.0;380;27;1642.0
ILE-DE-FRANCE;563.0;567;11;563.0
CENTRE-VAL DE LOIRE;3295.0;1871;24;3295.0
ILE-DE-FRANCE;999.0;15612;11;999.0
NORMANDIE;622.0;145;28;622.0
CENTRE-VAL DE LOIRE;1967.0;356;24;1967.0
CENTRE-VAL DE LOIRE;1063.0;233;24;1063.0
PAYS DE LA LOIRE;3038.0;1541;52;3038.0
PAYS DE LA LOIRE;5261.0;143599;52;5261.0
NORMANDIE;1173.0;603;28;1173.0
PAYS DE LA LOIRE;1630.0;365;52;1630.0
PAYS DE LA LOIRE;1965.0;416;52;1965.0
PAYS DE LA LOIRE;1479.0;564;52;1479.0
PAYS DE LA LOIRE;1634.0;1010;52;1634.0
PAYS DE LA LOIRE;1834.0;930;52;1834.0
PAYS DE LA LOIRE;2099.0;750;52;2099.0
PAYS DE LA LOIRE;1734.0;428;52;1734.0
PAYS DE LA LOIRE;2221.0;942;52;2221.0
PAYS DE LA LOIRE;2242.0;753;52;2242.0
CENTRE-VAL DE LOIRE;690.0;199;24;690.0
CENTRE-VAL DE LOIRE;1143.0;153;24;1143.0
CENTRE-VAL DE LOIRE;1001.0;1165;24;1001.0
PAYS DE LA LOIRE;2065.0;2133;52;2065.0
NORMANDIE;1606.0;605;28;1606.0
NORMANDIE;467.0;116;28;467.0
AUVERGNE-RHONE-ALPES;1471.0;834;84;1471.0
AUVERGNE-RHONE-ALPES;1180.0;760;84;1180.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;895.0;95;75;895.0
BRETAGNE;487.0;4164;53;487.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2554.0;98;76;2554.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;830.0;215;44;830.0
NORD-PAS-DE-CALAIS-PICARDIE;833.0;246;32;833.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1395.0;804;75;1395.0
BOURGOGNE-FRANCHE-COMTE;711.0;204;27;711.0
BOURGOGNE-FRANCHE-COMTE;576.0;55;27;576.0
PAYS DE LA LOIRE;3142.0;9437;52;3142.0
PROVENCE-ALPES-COTE D'AZUR;2381.0;4271;93;2381.0
CENTRE-VAL DE LOIRE;2302.0;948;24;2302.0
NORD-PAS-DE-CALAIS-PICARDIE;911.0;244;32;911.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;644.0;168;76;644.0
BOURGOGNE-FRANCHE-COMTE;481.0;223;27;481.0
PAYS DE LA LOIRE;457.0;749;52;457.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1773.0;919;75;1773.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;312.0;312;75;312.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;676.0;36;76;676.0
BRETAGNE;3245.0;9174;53;3245.0
NORD-PAS-DE-CALAIS-PICARDIE;802.0;138;32;802.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2543.0;2887;44;2543.0
BRETAGNE;7809.0;5552;53;7809.0
NORMANDIE;642.0;268;28;642.0
PROVENCE-ALPES-COTE D'AZUR;3098.0;5148;93;3098.0
CORSE;557.0;61;94;557.0
NORD-PAS-DE-CALAIS-PICARDIE;211.0;555;32;211.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;563.0;58;44;563.0
BOURGOGNE-FRANCHE-COMTE;755.0;738;27;755.0
PAYS DE LA LOIRE;4181.0;1539;52;4181.0
NORMANDIE;449.0;398;28;449.0
NORD-PAS-DE-CALAIS-PICARDIE;732.0;514;32;732.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;957.0;272;44;957.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;264.0;228;75;264.0
NORD-PAS-DE-CALAIS-PICARDIE;581.0;611;32;581.0
CENTRE-VAL DE LOIRE;1257.0;42;24;1257.0
NORD-PAS-DE-CALAIS-PICARDIE;339.0;356;32;339.0
PROVENCE-ALPES-COTE D'AZUR;1266.0;3470;93;1266.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;731.0;524;44;731.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2007.0;454;75;2007.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1034.0;876;75;1034.0
BOURGOGNE-FRANCHE-COMTE;2864.0;283;27;2864.0
BRETAGNE;1873.0;1005;53;1873.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;623.0;363;44;623.0
PROVENCE-ALPES-COTE D'AZUR;3040.0;5165;93;3040.0
BOURGOGNE-FRANCHE-COMTE;572.0;140;27;572.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;832.0;141;75;832.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;837.0;281;75;837.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;244.0;3239;44;244.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;302.0;681;76;302.0
NORD-PAS-DE-CALAIS-PICARDIE;183.0;41;32;183.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;400.0;147;75;400.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;602.0;305;75;602.0
NORMANDIE;538.0;314;28;538.0
BOURGOGNE-FRANCHE-COMTE;1602.0;293;27;1602.0
CENTRE-VAL DE LOIRE;1832.0;150;24;1832.0
PROVENCE-ALPES-COTE D'AZUR;7432.0;13540;93;7432.0
BRETAGNE;1467.0;420;53;1467.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;883.0;703;75;883.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1192.0;819;75;1192.0
BRETAGNE;939.0;2103;53;939.0
AUVERGNE-RHONE-ALPES;829.0;1823;84;829.0
BOURGOGNE-FRANCHE-COMTE;1382.0;348;27;1382.0
BOURGOGNE-FRANCHE-COMTE;699.0;64;27;699.0
AUVERGNE-RHONE-ALPES;1337.0;225;84;1337.0
NORMANDIE;327.0;183;28;327.0
BOURGOGNE-FRANCHE-COMTE;984.0;166;27;984.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;472.0;1506;44;472.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1110.0;362;75;1110.0
AUVERGNE-RHONE-ALPES;555.0;460;84;555.0
PROVENCE-ALPES-COTE D'AZUR;4459.0;403;93;4459.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;294.0;19;44;294.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;737.0;371;44;737.0
AUVERGNE-RHONE-ALPES;518.0;2626;84;518.0
BOURGOGNE-FRANCHE-COMTE;152.0;80;27;152.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1302.0;3502;75;1302.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1597.0;550;75;1597.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;923.0;84;44;923.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1723.0;168;76;1723.0
AUVERGNE-RHONE-ALPES;1899.0;2157;84;1899.0
NORD-PAS-DE-CALAIS-PICARDIE;319.0;11246;32;319.0
BRETAGNE;3169.0;3285;53;3169.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;382.0;1430;44;382.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1533.0;1401;44;1533.0
AUVERGNE-RHONE-ALPES;728.0;394;84;728.0
AUVERGNE-RHONE-ALPES;1761.0;228;84;1761.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;480.0;2674;76;480.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;355.0;69;44;355.0
BOURGOGNE-FRANCHE-COMTE;1555.0;1255;27;1555.0
BOURGOGNE-FRANCHE-COMTE;619.0;118;27;619.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;924.0;2481;75;924.0
NORD-PAS-DE-CALAIS-PICARDIE;393.0;238;32;393.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;204.0;48;76;204.0
BOURGOGNE-FRANCHE-COMTE;1634.0;917;27;1634.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2037.0;37;76;2037.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;778.0;122;76;778.0
BRETAGNE;576.0;354;53;576.0
BOURGOGNE-FRANCHE-COMTE;801.0;162;27;801.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1257.0;1261;44;1257.0
NORD-PAS-DE-CALAIS-PICARDIE;356.0;96;32;356.0
AUVERGNE-RHONE-ALPES;663.0;1894;84;663.0
NORMANDIE;1336.0;192;28;1336.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;222.0;94;76;222.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;572.0;173;75;572.0
PROVENCE-ALPES-COTE D'AZUR;2584.0;4134;93;2584.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1541.0;1129;75;1541.0
BOURGOGNE-FRANCHE-COMTE;278.0;94;27;278.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3471.0;139;76;3471.0
AUVERGNE-RHONE-ALPES;819.0;539;84;819.0
BRETAGNE;898.0;515;53;898.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;354.0;383;44;354.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;543.0;119;76;543.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;721.0;778;76;721.0
AUVERGNE-RHONE-ALPES;890.0;851;84;890.0
PROVENCE-ALPES-COTE D'AZUR;2237.0;102;93;2237.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;444.0;287;75;444.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;241.0;416;75;241.0
BOURGOGNE-FRANCHE-COMTE;721.0;146;27;721.0
AUVERGNE-RHONE-ALPES;1733.0;466;84;1733.0
AUVERGNE-RHONE-ALPES;1828.0;718;84;1828.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1866.0;106;76;1866.0
BRETAGNE;3036.0;1202;53;3036.0
BOURGOGNE-FRANCHE-COMTE;1015.0;155;27;1015.0
BOURGOGNE-FRANCHE-COMTE;291.0;11;27;291.0
BOURGOGNE-FRANCHE-COMTE;255.0;43;27;255.0
BRETAGNE;2049.0;633;53;2049.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;766.0;342;76;766.0
BRETAGNE;6757.0;5497;53;6757.0
BRETAGNE;4319.0;2120;53;4319.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;910.0;749;44;910.0
PROVENCE-ALPES-COTE D'AZUR;7015.0;10383;93;7015.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;906.0;162;76;906.0
AUVERGNE-RHONE-ALPES;3327.0;616;84;3327.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;689.0;272;75;689.0
AUVERGNE-RHONE-ALPES;962.0;651;84;962.0
AUVERGNE-RHONE-ALPES;1488.0;3147;84;1488.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1000.0;417;75;1000.0
PAYS DE LA LOIRE;4555.0;4713;52;4555.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4393.0;6819;75;4393.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1757.0;4397;75;1757.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2449.0;470;75;2449.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1500.0;239;75;1500.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;9687.0;8099;75;9687.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1288.0;86;75;1288.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1960.0;967;75;1960.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;5823.0;2263;75;5823.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1351.0;184;75;1351.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1930.0;2081;75;1930.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3266.0;856;75;3266.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;5642.0;1093;75;5642.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1256.0;166;75;1256.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2929.0;1640;75;2929.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1755.0;261;75;1755.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3139.0;360;75;3139.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1178.0;731;75;1178.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;741.0;792;44;741.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1011.0;186;75;1011.0
NORD-PAS-DE-CALAIS-PICARDIE;561.0;6439;32;561.0
NORD-PAS-DE-CALAIS-PICARDIE;187.0;62;32;187.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;480.0;283;76;480.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;911.0;1120;76;911.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;174.0;202;44;174.0
AUVERGNE-RHONE-ALPES;976.0;87;84;976.0
PAYS DE LA LOIRE;2783.0;917;52;2783.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2209.0;1076;76;2209.0
NORMANDIE;367.0;153;28;367.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;591.0;77;44;591.0
BRETAGNE;2207.0;1181;53;2207.0
PAYS DE LA LOIRE;1877.0;2098;52;1877.0
AUVERGNE-RHONE-ALPES;249.0;497;84;249.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;720.0;187;44;720.0
CORSE;196.0;39;94;196.0
BRETAGNE;646.0;405;53;646.0
NORD-PAS-DE-CALAIS-PICARDIE;373.0;61;32;373.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;639.0;731;44;639.0
AUVERGNE-RHONE-ALPES;1076.0;12147;84;1076.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;366.0;265;76;366.0
BRETAGNE;434.0;353;53;434.0
AUVERGNE-RHONE-ALPES;1770.0;229;84;1770.0
NORMANDIE;460.0;436;28;460.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1853.0;2876;76;1853.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;135.0;40;44;135.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;643.0;364;76;643.0
PAYS DE LA LOIRE;8199.0;8494;52;8199.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1016.0;101;76;1016.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1150.0;147;44;1150.0
AUVERGNE-RHONE-ALPES;746.0;98;84;746.0
NORD-PAS-DE-CALAIS-PICARDIE;705.0;521;32;705.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;483.0;2478;44;483.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4124.0;559;75;4124.0
NORMANDIE;425.0;1357;28;425.0
PROVENCE-ALPES-COTE D'AZUR;886.0;169;93;886.0
BOURGOGNE-FRANCHE-COMTE;512.0;168;27;512.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;293.0;490;44;293.0
AUVERGNE-RHONE-ALPES;1208.0;130;84;1208.0
PAYS DE LA LOIRE;1950.0;411;52;1950.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1691.0;1035;75;1691.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1021.0;133;75;1021.0
BRETAGNE;4894.0;931;53;4894.0
BOURGOGNE-FRANCHE-COMTE;2500.0;548;27;2500.0
